area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	13:JULIÁN CASTRO	14:MICHAEL A. ELLINGER	15:ELIZABETH WARREN	16:MARIANNE WILLIAMSON	17:ANDREW YANG	18:ROQUE "ROCKY" DE LA FUENTE III	19:JOHN K. DELANEY	20:AMY KLOBUCHAR	21:BERNIE SANDERS	22:JOE SESTAK	23:TOM STEYER	24:DEVAL PATRICK	25:MICHAEL BENNET	26:MICHAEL R. BLOOMBERG	27:MOSIE BOYD	28:CORY BOOKER	29:PETE BUTTIGIEG	30:JOSEPH R. BIDEN	31:TULSI GABBARD	32:MARK STEWART GREENSTEIN	178:NAKIA L. ANTHONY	179:DAPHNE DENISE BRADFORD	180:WILLIE FELIX CARTER	181:MICHAEL DENAME	182:JEFFREY H. DROBMAN	183:ROBERT JORDAN	184:HEATHER MARIE STAGG
PCT7633	ED	735	93	0	0	1	92	0	0	0	18	0	0	0	0	0	53	0	1	0	0	3	0	0	0	17	0	0	0	0	0	0	0	0	0
PCT7633	TO	735	171	0	0	4	167	0	0	0	27	0	5	0	0	3	77	0	4	0	0	11	0	0	15	24	1	0	0	0	0	0	0	0	0
PCT7634	MV	890	123	0	0	1	122	0	0	0	10	0	2	0	0	1	44	0	4	0	0	24	0	0	16	19	2	0	0	0	0	0	0	0	0
PCT7634	ED	890	88	0	5	1	82	0	0	0	11	0	2	0	0	0	38	0	0	0	0	5	0	0	0	25	1	0	0	0	0	0	0	0	0
PCT7634	TO	890	211	0	5	2	204	0	0	0	21	0	4	0	0	1	82	0	4	0	0	29	0	0	16	44	3	0	0	0	0	0	0	0	0
PCT7635	MV	853	88	0	0	2	86	0	0	0	10	0	3	0	0	1	20	0	3	1	0	17	0	1	15	14	1	0	0	0	0	0	0	0	0
PCT7635	ED	853	59	0	0	1	58	0	0	0	15	0	0	0	0	0	23	0	0	0	0	5	0	0	0	14	1	0	0	0	0	0	0	0	0
PCT7635	TO	853	147	0	0	3	144	0	0	0	25	0	3	0	0	1	43	0	3	1	0	22	0	1	15	28	2	0	0	0	0	0	0	0	0
PCT7636	MV	959	104	0	0	1	103	0	0	0	25	0	3	0	0	2	19	0	2	0	0	28	0	0	16	7	1	0	0	0	0	0	0	0	0
PCT7636	ED	959	101	0	0	0	101	1	0	0	26	0	0	0	0	0	38	0	0	0	0	10	0	0	0	26	0	0	0	0	0	0	0	0	0
PCT7636	TO	959	205	0	0	1	204	1	0	0	51	0	3	0	0	2	57	0	2	0	0	38	0	0	16	33	1	0	0	0	0	0	0	0	0
PCT7637	MV	868	115	0	0	1	114	0	0	0	15	0	2	0	0	2	32	0	0	0	0	31	0	0	25	7	0	0	0	0	0	0	0	0	0
PCT7637	ED	868	92	0	0	0	92	0	0	0	14	0	1	0	0	0	27	0	0	0	0	17	0	0	0	33	0	0	0	0	0	0	0	0	0
PCT7637	TO	868	207	0	0	1	206	0	0	0	29	0	3	0	0	2	59	0	0	0	0	48	0	0	25	40	0	0	0	0	0	0	0	0	0
PCT7638	MV	889	118	0	0	0	118	0	0	0	16	0	5	0	0	0	24	0	1	0	0	41	0	0	20	11	0	0	0	0	0	0	0	0	0
PCT7638	ED	889	79	0	0	2	77	0	0	0	11	0	0	0	0	0	16	0	0	0	0	17	0	0	0	32	1	0	0	0	0	0	0	0	0
PCT7638	TO	889	197	0	0	2	195	0	0	0	27	0	5	0	0	0	40	0	1	0	0	58	0	0	20	43	1	0	0	0	0	0	0	0	0
PCT7639	MV	1022	110	0	0	0	110	0	0	0	21	0	3	0	0	8	24	0	1	0	0	23	0	0	18	12	0	0	0	0	0	0	0	0	0
PCT7639	ED	1022	123	0	0	0	123	0	0	0	30	0	1	0	0	0	24	0	0	0	0	11	0	0	0	55	2	0	0	0	0	0	0	0	0
PCT7639	TO	1022	233	0	0	0	233	0	0	0	51	0	4	0	0	8	48	0	1	0	0	34	0	0	18	67	2	0	0	0	0	0	0	0	0
PCT7641	MV	951	131	0	0	1	130	0	0	0	13	0	4	0	0	7	30	0	0	0	0	32	0	0	25	19	0	0	0	0	0	0	0	0	0
PCT7641	ED	951	86	0	0	0	86	0	0	0	18	0	0	0	0	0	16	0	0	0	0	7	0	0	1	44	0	0	0	0	0	0	0	0	0
PCT7641	TO	951	217	0	0	1	216	0	0	0	31	0	4	0	0	7	46	0	0	0	0	39	0	0	26	63	0	0	0	0	0	0	0	0	0
PCT7642	MV	765	71	0	1	1	69	0	0	0	12	0	0	0	0	1	20	0	0	0	0	16	0	0	10	10	0	0	0	0	0	0	0	0	0
PCT7642	ED	765	70	0	0	0	70	0	0	0	9	0	0	0	0	0	33	0	0	0	0	10	0	0	1	17	0	0	0	0	0	0	0	0	0
PCT7642	TO	765	141	0	1	1	139	0	0	0	21	0	0	0	0	1	53	0	0	0	0	26	0	0	11	27	0	0	0	0	0	0	0	0	0
PCT7643	MV	941	119	0	1	0	118	0	0	0	19	0	7	0	1	5	30	0	0	0	0	25	0	2	15	14	0	0	0	0	0	0	0	0	0
PCT7643	ED	941	99	0	0	0	99	0	0	0	20	0	1	0	0	0	26	0	0	0	0	7	0	0	0	44	0	1	0	0	0	0	0	0	0
PCT7643	TO	941	218	0	1	0	217	0	0	0	39	0	8	0	1	5	56	0	0	0	0	32	0	2	15	58	0	1	0	0	0	0	0	0	0
PCT7644	MV	1176	115	0	0	1	114	0	0	0	34	0	4	0	0	6	23	0	0	0	0	20	0	0	20	7	0	0	0	0	0	0	0	0	0
PCT7644	ED	1176	140	0	0	0	140	0	0	0	31	0	1	0	0	0	56	0	0	0	0	14	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7644	TO	1176	255	0	0	1	254	0	0	0	65	0	5	0	0	6	79	0	0	0	0	34	0	0	20	45	0	0	0	0	0	0	0	0	0
PCT7645	MV	656	91	0	0	0	91	0	0	0	8	0	1	0	0	15	15	0	1	0	0	27	0	0	14	10	0	0	0	0	0	0	0	0	0
PCT7645	ED	656	53	0	0	0	53	0	0	0	15	0	0	0	0	0	16	0	0	0	0	9	0	0	0	13	0	0	0	0	0	0	0	0	0
PCT7645	TO	656	144	0	0	0	144	0	0	0	23	0	1	0	0	15	31	0	1	0	0	36	0	0	14	23	0	0	0	0	0	0	0	0	0
PCT7646	MV	1153	110	0	0	0	110	0	0	0	22	0	3	0	0	4	35	0	2	0	0	22	0	0	14	7	1	0	0	0	0	0	0	0	0
PCT7646	ED	1153	131	0	0	0	131	1	0	0	28	0	2	0	0	0	47	0	0	0	0	13	0	0	0	40	0	0	0	0	0	0	0	0	0
PCT7646	TO	1153	241	0	0	0	241	1	0	0	50	0	5	0	0	4	82	0	2	0	0	35	0	0	14	47	1	0	0	0	0	0	0	0	0
PCT7647	MV	987	66	0	0	3	63	0	0	0	8	1	0	0	0	1	25	0	1	0	0	7	0	0	8	12	0	0	0	0	0	0	0	0	0
PCT7647	ED	987	79	0	0	0	79	0	0	0	9	0	0	0	0	0	45	0	0	0	0	4	0	0	1	19	1	0	0	0	0	0	0	0	0
PCT7647	TO	987	145	0	0	3	142	0	0	0	17	1	0	0	0	1	70	0	1	0	0	11	0	0	9	31	1	0	0	0	0	0	0	0	0
PCT7648	MV	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7648	ED	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7648	TO	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7649	MV	900	92	0	0	1	91	0	1	0	13	0	3	0	0	2	35	0	2	0	0	16	0	0	10	9	0	0	0	0	0	0	0	0	0
PCT7649	ED	900	72	0	0	1	71	0	0	0	12	0	0	0	0	0	35	0	0	0	0	3	0	0	0	20	1	0	0	0	0	0	0	0	0
PCT7649	TO	900	164	0	0	2	162	0	1	0	25	0	3	0	0	2	70	0	2	0	0	19	0	0	10	29	1	0	0	0	0	0	0	0	0
PCT7651	MV	947	103	0	0	0	103	0	0	0	17	0	0	0	0	4	22	0	3	0	0	27	0	0	14	16	0	0	0	0	0	0	0	0	0
PCT7651	ED	947	68	0	0	1	67	0	0	0	14	0	0	0	0	0	17	0	0	0	0	7	0	0	0	29	0	0	0	0	0	0	0	0	0
PCT7651	TO	947	171	0	0	1	170	0	0	0	31	0	0	0	0	4	39	0	3	0	0	34	0	0	14	45	0	0	0	0	0	0	0	0	0
PCT7652	MV	635	61	0	0	0	61	0	0	0	16	0	0	0	0	3	12	0	1	0	0	9	0	0	10	10	0	0	0	0	0	0	0	0	0
PCT7652	ED	635	84	0	1	0	83	0	0	0	9	0	0	0	0	1	33	0	0	0	0	11	0	0	0	28	1	0	0	0	0	0	0	0	0
PCT7652	TO	635	145	0	1	0	144	0	0	0	25	0	0	0	0	4	45	0	1	0	0	20	0	0	10	38	1	0	0	0	0	0	0	0	0
PCT7653	MV	839	93	0	0	0	93	0	0	0	20	0	5	0	0	5	32	0	1	0	0	11	0	0	13	6	0	0	0	0	0	0	0	0	0
PCT7653	ED	839	74	0	0	0	74	0	0	0	13	0	0	0	0	0	21	0	0	0	0	9	0	0	0	31	0	0	0	0	0	0	0	0	0
PCT7653	TO	839	167	0	0	0	167	0	0	0	33	0	5	0	0	5	53	0	1	0	0	20	0	0	13	37	0	0	0	0	0	0	0	0	0
PCT7654	MV	466	60	0	0	2	58	0	0	0	12	0	0	0	0	1	15	0	0	0	0	7	0	0	18	4	1	0	0	0	0	0	0	0	0
PCT7654	ED	466	80	0	0	0	80	0	0	0	14	0	0	0	0	0	29	0	0	0	0	6	0	0	0	31	0	0	0	0	0	0	0	0	0
PCT7654	TO	466	140	0	0	2	138	0	0	0	26	0	0	0	0	1	44	0	0	0	0	13	0	0	18	35	1	0	0	0	0	0	0	0	0
PCT7655	MV	679	72	0	1	0	71	0	0	0	11	0	6	0	0	3	26	0	1	0	0	15	0	0	8	1	0	0	0	0	0	0	0	0	0
PCT7655	ED	679	56	0	0	0	56	0	0	0	10	0	0	0	0	0	17	0	0	0	0	12	0	0	0	17	0	0	0	0	0	0	0	0	0
PCT7655	TO	679	128	0	1	0	127	0	0	0	21	0	6	0	0	3	43	0	1	0	0	27	0	0	8	18	0	0	0	0	0	0	0	0	0
PCT7656	MV	638	97	0	0	0	97	0	0	0	8	0	0	0	0	8	13	0	1	0	0	47	0	0	12	8	0	0	0	0	0	0	0	0	0
PCT7656	ED	638	35	0	0	0	35	0	0	0	7	0	0	0	0	0	4	0	1	0	0	6	0	0	1	16	0	0	0	0	0	0	0	0	0
PCT7656	TO	638	132	0	0	0	132	0	0	0	15	0	0	0	0	8	17	0	2	0	0	53	0	0	13	24	0	0	0	0	0	0	0	0	0
PCT7657	MV	598	57	0	1	0	56	0	0	0	9	0	1	0	0	2	20	0	0	0	0	9	0	0	7	8	0	0	0	0	0	0	0	0	0
PCT7657	ED	598	60	0	0	0	60	0	0	0	11	0	0	0	0	0	8	0	0	0	0	11	0	0	1	28	1	0	0	0	0	0	0	0	0
PCT7657	TO	598	117	0	1	0	116	0	0	0	20	0	1	0	0	2	28	0	0	0	0	20	0	0	8	36	1	0	0	0	0	0	0	0	0
PCT7701	MV	1064	152	0	0	1	151	0	0	0	28	0	2	0	0	6	53	0	2	0	0	27	0	0	17	16	0	0	0	0	0	0	0	0	0
PCT7701	ED	1064	155	0	0	1	154	0	0	0	38	0	0	0	0	0	50	0	0	0	0	11	0	0	3	51	1	0	0	0	0	0	0	0	0
PCT7701	TO	1064	307	0	0	2	305	0	0	0	66	0	2	0	0	6	103	0	2	0	0	38	0	0	20	67	1	0	0	0	0	0	0	0	0
PCT7702	MV	756	88	0	0	0	88	0	0	0	14	0	3	0	0	5	16	0	5	0	0	22	0	0	15	7	1	0	0	0	0	0	0	0	0
PCT7702	ED	756	91	0	0	0	91	0	0	0	30	0	0	0	0	0	19	0	0	0	0	10	0	0	0	32	0	0	0	0	0	0	0	0	0
PCT7702	TO	756	179	0	0	0	179	0	0	0	44	0	3	0	0	5	35	0	5	0	0	32	0	0	15	39	1	0	0	0	0	0	0	0	0
PCT7703	MV	174	32	0	1	1	30	0	0	0	1	0	1	0	0	2	11	0	1	0	0	6	0	0	1	7	0	0	0	0	0	0	0	0	0
PCT7703	ED	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCT7703	TO	174	32	0	1	1	30	0	0	0	1	0	1	0	0	2	11	0	1	0	0	6	0	0	1	7	0	0	0	0	0	0	0	0	0
PCT7704	MV	1002	137	0	0	0	137	0	0	0	17	0	9	0	0	7	33	1	1	0	0	30	0	0	27	10	2	0	0	0	0	0	0	0	0
PCT7704	ED	1002	156	0	0	0	156	0	0	0	30	0	1	0	0	0	40	0	0	0	0	12	0	0	3	68	2	0	0	0	0	0	0	0	0
PCT7704	TO	1002	293	0	0	0	293	0	0	0	47	0	10	0	0	7	73	1	1	0	0	42	0	0	30	78	4	0	0	0	0	0	0	0	0
PCT7705	MV	595	83	0	0	0	83	0	0	0	10	0	2	0	0	8	12	0	1	0	0	20	0	0	18	11	1	0	0	0	0	0	0	0	0
PCT7705	ED	595	100	0	0	1	99	0	0	0	25	0	0	0	0	0	22	0	0	0	0	11	0	0	0	41	0	0	0	0	0	0	0	0	0
PCT7705	TO	595	183	0	0	1	182	0	0	0	35	0	2	0	0	8	34	0	1	0	0	31	0	0	18	52	1	0	0	0	0	0	0	0	0
PCT7706	MV	866	139	0	0	0	139	0	1	0	31	1	2	0	0	11	20	0	4	0	0	38	0	1	13	17	0	0	0	0	0	0	0	0	0
PCT7706	ED	866	142	0	0	0	142	0	0	0	31	0	0	0	0	1	33	0	0	0	0	12	0	0	1	63	1	0	0	0	0	0	0	0	0
PCT7706	TO	866	281	0	0	0	281	0	1	0	62	1	2	0	0	12	53	0	4	0	0	50	0	1	14	80	1	0	0	0	0	0	0	0	0
PCT7707	MV	872	115	0	1	0	114	0	0	0	23	0	6	0	0	9	20	0	1	0	0	17	1	0	23	14	0	0	0	0	0	0	0	0	0
PCT7707	ED	872	157	0	0	0	157	0	0	0	30	0	1	0	0	0	39	0	0	0	0	17	0	0	1	67	2	0	0	0	0	0	0	0	0
PCT7707	TO	872	272	0	1	0	271	0	0	0	53	0	7	0	0	9	59	0	1	0	0	34	1	0	24	81	2	0	0	0	0	0	0	0	0
PCT7708	MV	875	144	0	1	2	141	0	0	0	23	1	10	0	0	6	24	0	2	0	0	24	0	0	33	15	3	0	0	0	0	0	0	0	0
PCT7708	ED	875	142	0	0	1	141	0	0	0	32	0	0	0	0	0	37	0	0	0	0	14	0	0	1	56	1	0	0	0	0	0	0	0	0
PCT7708	TO	875	286	0	1	3	282	0	0	0	55	1	10	0	0	6	61	0	2	0	0	38	0	0	34	71	4	0	0	0	0	0	0	0	0
PCT7709	MV	406	54	0	0	1	53	0	0	0	11	0	2	0	0	2	20	0	0	0	0	5	0	1	5	7	0	0	0	0	0	0	0	0	0
PCT7709	ED	406	85	0	0	0	85	0	0	0	31	0	0	0	0	0	30	0	0	0	0	6	0	0	0	17	1	0	0	0	0	0	0	0	0
PCT7709	TO	406	139	0	0	1	138	0	0	0	42	0	2	0	0	2	50	0	0	0	0	11	0	1	5	24	1	0	0	0	0	0	0	0	0
PCT7711	MV	811	91	0	0	1	90	0	0	0	14	0	2	0	0	3	25	0	0	0	0	22	0	0	16	8	0	0	0	0	0	0	0	0	0
PCT7711	ED	811	115	0	0	0	115	0	0	0	43	0	0	0	0	1	28	0	0	0	0	5	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7711	TO	811	206	0	0	1	205	0	0	0	57	0	2	0	0	4	53	0	0	0	0	27	0	0	16	46	0	0	0	0	0	0	0	0	0
PCT7712	MV	532	62	0	0	0	62	0	0	0	13	0	1	0	0	1	25	0	1	0	0	5	0	0	13	2	1	0	0	0	0	0	0	0	0
PCT7712	ED	532	97	0	0	0	97	0	0	0	28	0	0	0	0	0	42	0	0	0	0	3	0	0	0	24	0	0	0	0	0	0	0	0	0
PCT7712	TO	532	159	0	0	0	159	0	0	0	41	0	1	0	0	1	67	0	1	0	0	8	0	0	13	26	1	0	0	0	0	0	0	0	0
PCT7801	MV	974	133	0	0	1	132	0	0	0	25	0	1	0	0	4	29	0	0	0	0	24	0	0	39	9	1	0	0	0	0	0	0	0	0
PCT7801	ED	974	183	0	0	0	183	0	0	0	54	0	0	0	0	0	44	0	0	0	0	25	0	0	1	59	0	0	0	0	0	0	0	0	0
PCT7801	TO	974	316	0	0	1	315	0	0	0	79	0	1	0	0	4	73	0	0	0	0	49	0	0	40	68	1	0	0	0	0	0	0	0	0
PCT7802	MV	798	136	0	0	1	135	0	0	0	30	0	1	0	0	7	27	0	3	0	0	28	0	0	28	8	3	0	0	0	0	0	0	0	0
PCT7802	ED	798	153	0	0	0	153	0	0	0	43	0	0	0	0	0	43	0	0	0	0	10	0	0	1	56	0	0	0	0	0	0	0	0	0
PCT7802	TO	798	289	0	0	1	288	0	0	0	73	0	1	0	0	7	70	0	3	0	0	38	0	0	29	64	3	0	0	0	0	0	0	0	0
PCT7803	MV	831	146	0	0	0	146	0	0	0	35	1	1	0	0	5	24	0	1	0	0	31	0	0	40	7	1	0	0	0	0	0	0	0	0
PCT7803	ED	831	124	0	0	1	123	0	0	0	29	0	0	0	0	1	33	0	0	0	0	2	0	0	0	57	1	0	0	0	0	0	0	0	0
PCT7803	TO	831	270	0	0	1	269	0	0	0	64	1	1	0	0	6	57	0	1	0	0	33	0	0	40	64	2	0	0	0	0	0	0	0	0
PCT7804	MV	885	131	0	0	1	130	0	0	0	27	0	0	0	0	3	25	0	1	0	0	27	0	0	35	12	0	0	0	0	0	0	0	0	0
PCT7804	ED	885	177	0	0	0	177	0	0	0	53	0	0	0	0	1	37	0	0	0	0	20	0	0	1	65	0	0	0	0	0	0	0	0	0
PCT7804	TO	885	308	0	0	1	307	0	0	0	80	0	0	0	0	4	62	0	1	0	0	47	0	0	36	77	0	0	0	0	0	0	0	0	0
PCT7805	MV	800	132	0	0	1	131	0	0	0	35	0	1	0	0	5	29	0	0	0	0	27	0	0	28	6	0	0	0	0	0	0	0	0	0
PCT7805	ED	800	152	0	0	0	152	0	0	0	46	0	0	0	0	0	49	0	0	0	1	10	0	0	0	45	1	0	0	0	0	0	0	0	0
PCT7805	TO	800	284	0	0	1	283	0	0	0	81	0	1	0	0	5	78	0	0	0	1	37	0	0	28	51	1	0	0	0	0	0	0	0	0
PCT7806	MV	755	87	0	0	0	87	0	0	0	26	0	1	0	0	2	12	0	1	0	0	16	0	0	24	5	0	0	0	0	0	0	0	0	0
PCT7806	ED	755	148	0	0	0	148	0	0	0	46	0	0	0	0	0	42	0	0	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0
PCT7806	TO	755	235	0	0	0	235	0	0	0	72	0	1	0	0	2	54	0	1	0	0	26	0	0	24	55	0	0	0	0	0	0	0	0	0
PCT7807	MV	827	125	0	0	1	124	0	0	0	26	0	0	0	0	7	42	0	1	0	0	20	0	0	24	4	0	0	0	0	0	0	0	0	0
PCT7807	ED	827	168	0	0	0	168	0	0	0	67	0	1	0	0	0	48	0	0	0	0	9	0	0	2	41	0	0	0	0	0	0	0	0	0
PCT7807	TO	827	293	0	0	1	292	0	0	0	93	0	1	0	0	7	90	0	1	0	0	29	0	0	26	45	0	0	0	0	0	0	0	0	0
PCT7808	MV	654	83	0	0	0	83	0	0	0	21	0	1	0	0	4	24	0	1	0	0	11	0	0	19	2	0	0	0	0	0	0	0	0	0
PCT7808	ED	654	126	0	0	0	126	0	0	0	42	0	2	0	0	0	35	0	0	0	0	9	0	0	0	38	0	0	0	0	0	0	0	0	0
PCT7808	TO	654	209	0	0	0	209	0	0	0	63	0	3	0	0	4	59	0	1	0	0	20	0	0	19	40	0	0	0	0	0	0	0	0	0
PCT7809	MV	764	117	0	0	1	116	0	0	0	19	0	3	0	0	1	36	0	1	0	0	20	0	0	31	5	0	0	0	0	0	0	0	0	0
PCT7809	ED	764	133	0	0	0	133	0	0	0	39	0	2	0	0	0	40	0	0	0	0	8	0	0	3	41	0	0	0	0	0	0	0	0	0
PCT7809	TO	764	250	0	0	1	249	0	0	0	58	0	5	0	0	1	76	0	1	0	0	28	0	0	34	46	0	0	0	0	0	0	0	0	0
PCT7811	MV	758	80	0	0	0	80	0	0	0	22	0	2	0	0	3	31	0	2	0	0	3	0	0	14	3	0	0	0	0	0	0	0	0	0
PCT7811	ED	758	151	0	0	0	151	0	0	0	41	0	0	0	0	0	65	0	0	0	0	9	0	0	0	36	0	0	0	0	0	0	0	0	0
PCT7811	TO	758	231	0	0	0	231	0	0	0	63	0	2	0	0	3	96	0	2	0	0	12	0	0	14	39	0	0	0	0	0	0	0	0	0
PCT7812	MV	897	128	0	0	0	128	0	0	0	34	0	3	0	0	0	38	0	0	0	0	12	0	0	28	13	0	0	0	0	0	0	0	0	0
PCT7812	ED	897	149	0	0	0	149	0	1	0	37	0	0	0	0	1	56	0	0	0	0	12	0	0	1	40	0	1	0	0	0	0	0	0	0
PCT7812	TO	897	277	0	0	0	277	0	1	0	71	0	3	0	0	1	94	0	0	0	0	24	0	0	29	53	0	1	0	0	0	0	0	0	0
PCT7813	MV	1068	158	0	0	0	158	0	0	0	43	0	0	0	0	5	50	0	3	0	0	16	0	0	33	8	0	0	0	0	0	0	0	0	0
PCT7813	ED	1068	205	0	0	0	205	0	0	0	79	0	0	0	0	0	62	0	0	0	0	9	0	0	2	53	0	0	0	0	0	0	0	0	0
PCT7813	TO	1068	363	0	0	0	363	0	0	0	122	0	0	0	0	5	112	0	3	0	0	25	0	0	35	61	0	0	0	0	0	0	0	0	0
PCT7814	MV	901	79	0	1	1	77	0	1	0	7	0	8	2	0	1	29	0	2	0	1	8	0	1	6	11	0	0	0	0	0	0	0	0	0
PCT7814	ED	901	113	0	0	2	111	0	0	0	16	0	1	0	0	0	63	0	0	0	0	7	0	0	2	22	0	0	0	0	0	0	0	0	0
PCT7814	TO	901	192	0	1	3	188	0	1	0	23	0	9	2	0	1	92	0	2	0	1	15	0	1	8	33	0	0	0	0	0	0	0	0	0
PCT7815	MV	917	152	0	1	0	151	0	0	0	27	0	2	0	0	6	25	0	1	0	0	31	0	0	49	10	0	0	0	0	0	0	0	0	0
PCT7815	ED	917	171	0	0	0	171	0	0	0	46	0	0	0	0	0	47	0	0	0	0	13	0	0	0	65	0	0	0	0	0	0	0	0	0
PCT7815	TO	917	323	0	1	0	322	0	0	0	73	0	2	0	0	6	72	0	1	0	0	44	0	0	49	75	0	0	0	0	0	0	0	0	0
PCT7816	MV	872	149	0	0	1	148	0	1	0	29	0	2	0	0	4	25	0	0	0	0	25	0	0	49	13	0	0	0	0	0	0	0	0	0
PCT7816	ED	872	148	0	0	0	148	0	0	0	50	0	1	0	0	0	27	0	0	0	0	10	0	0	3	55	2	0	0	0	0	0	0	0	0
PCT7816	TO	872	297	0	0	1	296	0	1	0	79	0	3	0	0	4	52	0	0	0	0	35	0	0	52	68	2	0	0	0	0	0	0	0	0
PCT7817	MV	838	135	0	0	1	134	0	0	0	41	0	2	0	0	7	40	0	0	1	0	9	0	0	26	8	0	0	0	0	0	0	0	0	0
PCT7817	ED	838	175	0	0	0	175	0	0	0	62	0	0	0	0	0	60	0	0	0	0	6	0	0	2	45	0	0	0	0	0	0	0	0	0
PCT7817	TO	838	310	0	0	1	309	0	0	0	103	0	2	0	0	7	100	0	0	1	0	15	0	0	28	53	0	0	0	0	0	0	0	0	0
PCT7818	MV	839	113	0	0	1	112	0	0	0	25	0	0	0	0	3	28	0	5	0	0	20	0	0	23	8	0	0	0	0	0	0	0	0	0
PCT7818	ED	839	144	0	0	0	144	1	0	0	47	0	0	0	0	0	47	0	0	0	0	6	0	1	2	40	0	0	0	0	0	0	0	0	0
PCT7818	TO	839	257	0	0	1	256	1	0	0	72	0	0	0	0	3	75	0	5	0	0	26	0	1	25	48	0	0	0	0	0	0	0	0	0
PCT7819	MV	774	100	0	0	0	100	0	0	0	21	0	2	0	0	5	31	0	3	0	0	11	0	0	13	12	1	1	0	0	0	0	0	0	0
PCT7819	ED	774	85	0	0	0	85	0	0	0	19	0	0	0	0	0	35	0	0	0	0	6	0	0	0	24	1	0	0	0	0	0	0	0	0
PCT7819	TO	774	185	0	0	0	185	0	0	0	40	0	2	0	0	5	66	0	3	0	0	17	0	0	13	36	2	1	0	0	0	0	0	0	0
PCT7821	MV	976	138	0	0	1	137	0	0	0	38	0	0	0	0	4	32	0	1	0	0	15	0	0	41	6	0	0	0	0	0	0	0	0	0
PCT7821	ED	976	185	0	0	0	185	0	0	0	46	0	0	0	0	0	52	0	0	0	0	12	0	0	1	74	0	0	0	0	0	0	0	0	0
PCT7821	TO	976	323	0	0	1	322	0	0	0	84	0	0	0	0	4	84	0	1	0	0	27	0	0	42	80	0	0	0	0	0	0	0	0	0
PCT7822	MV	892	130	0	0	0	130	0	0	0	44	0	2	0	0	5	29	0	1	0	0	13	0	0	30	6	0	0	0	0	0	0	0	0	0
PCT7822	ED	892	211	0	0	0	211	0	0	0	57	0	1	0	0	1	70	0	0	0	0	10	0	0	2	70	0	0	0	0	0	0	0	0	0
PCT7822	TO	892	341	0	0	0	341	0	0	0	101	0	3	0	0	6	99	0	1	0	0	23	0	0	32	76	0	0	0	0	0	0	0	0	0
PCT7823	MV	883	138	0	0	0	138	0	0	0	40	0	0	0	0	1	39	0	1	0	0	15	0	0	36	6	0	0	0	0	0	0	0	0	0
PCT7823	ED	883	188	0	0	0	188	0	0	0	76	0	0	0	0	0	60	0	0	0	0	4	0	0	0	48	0	0	0	0	0	0	0	0	0
PCT7823	TO	883	326	0	0	0	326	0	0	0	116	0	0	0	0	1	99	0	1	0	0	19	0	0	36	54	0	0	0	0	0	0	0	0	0
PCT7824	MV	768	83	0	0	0	83	0	0	0	20	0	1	0	0	0	22	0	1	0	0	18	0	1	18	2	0	0	0	0	0	0	0	0	0
PCT7824	ED	768	158	0	0	0	158	1	1	0	51	0	0	0	0	0	37	0	0	0	0	6	0	0	2	59	1	0	0	0	0	0	0	0	0
PCT7824	TO	768	241	0	0	0	241	1	1	0	71	0	1	0	0	0	59	0	1	0	0	24	0	1	20	61	1	0	0	0	0	0	0	0	0
PCT7825	MV	608	79	0	0	0	79	0	0	0	28	0	0	0	0	0	19	0	1	0	0	8	0	0	15	8	0	0	0	0	0	0	0	0	0
PCT7825	ED	608	124	0	0	0	124	0	0	0	51	0	0	0	0	0	31	0	0	0	0	7	0	0	0	35	0	0	0	0	0	0	0	0	0
PCT7825	TO	608	203	0	0	0	203	0	0	0	79	0	0	0	0	0	50	0	1	0	0	15	0	0	15	43	0	0	0	0	0	0	0	0	0
PCT7826	MV	690	72	0	0	0	72	0	0	0	21	0	0	0	0	0	30	0	0	0	0	4	0	0	11	6	0	0	0	0	0	0	0	0	0
PCT7826	ED	690	158	0	0	0	158	0	0	0	47	0	0	0	0	0	48	0	0	0	0	8	0	0	1	54	0	0	0	0	0	0	0	0	0
PCT7826	TO	690	230	0	0	0	230	0	0	0	68	0	0	0	0	0	78	0	0	0	0	12	0	0	12	60	0	0	0	0	0	0	0	0	0
PCT7827	MV	826	71	0	0	1	70	0	0	0	15	0	0	0	0	3	35	0	3	0	0	7	0	0	3	4	0	0	0	0	0	0	0	0	0
PCT7827	ED	826	141	0	0	1	140	0	0	0	39	0	0	0	0	0	68	0	0	0	0	5	0	0	0	28	0	0	0	0	0	0	0	0	0
